m, c, val,
162.4, 3055.77, 0.00717236,
162.4, 3183.1, 0.00746711,
162.4, 3310.42, 0.00776124,
162.4, 3437.75, 0.00805492,
162.4, 3565.07, 0.008348,
162.4, 3692.39, 0.00864073,
162.4, 3819.72, 0.00893284,
162.4, 3947.04, 0.00922452,
162.4, 4074.37, 0.00951558,
162.4, 4201.69, 0.00980602,
162.4, 4329.01, 0.010096,
162.4, 4456.34, 0.0103853,
162.4, 4583.66, 0.0106752,
162.4, 4710.99, 0.0109646,
162.4, 4838.31, 0.0112535,
162.4, 4965.63, 0.0115417,
162.4, 5092.96, 0.0118295,
162.4, 5220.28, 0.0121166,
162.4, 5347.61, 0.0124032,
162.4, 5474.93, 0.0126891,
162.4, 5602.25, 0.0129744,
162.4, 5729.58, 0.013259,
162.4, 5856.9, 0.013543,
162.4, 5984.23, 0.0138263,
162.4, 6111.55, 0.0141089,
162.4, 6238.87, 0.0143908,
162.4, 6366.2, 0.0146723,
162.4, 6493.52, 0.014953,
162.4, 6620.85, 0.0152306,
162.4, 6748.17, 0.0155101,
162.4, 6875.49, 0.0157888,
162.4, 7002.82, 0.0160667,
162.4, 7130.14, 0.0163442,
162.4, 7257.47, 0.0166178,
162.4, 7384.79, 0.0168935,
162.4, 7512.11, 0.0171684,
162.4, 7639.44, 0.0174433,
162.4, 7766.76, 0.0177159,
162.4, 7894.09, 0.0179907,
162.4, 8021.41, 0.0182648,
162.4, 8148.73, 0.018535,
162.4, 8276.06, 0.0188076,
162.4, 8403.38, 0.0190765,
162.4, 8530.7, 0.0193474,
162.4, 8658.03, 0.0196171,
162.4, 8785.35, 0.0198836,
162.4, 8912.68, 0.0201519,
162.4, 9040, 0.020417,
162.4, 9167.32, 0.0206809,
162.4, 9294.65, 0.0209467,
162.4, 9421.97, 0.0212091,
162.4, 9549.3, 0.0214735,
162.4, 9676.62, 0.0217342,
162.4, 9803.94, 0.0219948,
162.4, 9931.27, 0.0222535,
162.4, 10058.6, 0.0225148,
162.4, 10185.9, 0.0227723,
162.4, 10313.2, 0.0230308,
162.4, 10440.6, 0.023289,
162.4, 10567.9, 0.0235473,
162.4, 10695.2, 0.0238045,
162.4, 10822.5, 0.0240605,
162.4, 10949.9, 0.0243155,
162.4, 11077.2, 0.0245693,
162.4, 11204.5, 0.0248232,
162.4, 11331.8, 0.0250758,
162.4, 11459.2, 0.0253274,
162.4, 11586.5, 0.0255777,
162.4, 11713.8, 0.0258269,
162.4, 11841.1, 0.0260738,
162.4, 11968.5, 0.0263218,
162.4, 12095.8, 0.0265693,
162.4, 12223.1, 0.0268132,
162.4, 12350.4, 0.0270584,
162.4, 12477.7, 0.0273013,
162.4, 12605.1, 0.0275454,
162.4, 12732.4, 0.0277858,
163.2, 127.324, 0.000312697,
163.2, 254.648, 0.000621804,
163.2, 381.972, 0.000933684,
163.2, 509.296, 0.00124259,
163.2, 636.62, 0.00155385,
163.2, 763.944, 0.0018648,
163.2, 891.268, 0.00217312,
163.2, 1018.59, 0.00248349,
163.2, 1145.92, 0.00279353,
163.2, 1273.24, 0.00310092,
163.2, 1400.56, 0.00341044,
163.2, 1527.89, 0.00371987,
163.2, 1655.21, 0.00402677,
163.2, 1782.54, 0.00433552,
163.2, 1909.86, 0.00464403,
163.2, 2037.18, 0.0049499,
163.2, 2164.51, 0.00525765,
163.2, 2291.83, 0.00556502,
163.2, 2419.16, 0.005872,
163.2, 2546.48, 0.00617635,
163.2, 2673.8, 0.00648249,
163.2, 2801.13, 0.00678819,
163.2, 2928.45, 0.00709344,
163.2, 3055.77, 0.00739606,
163.2, 3183.1, 0.00770035,
163.2, 3310.42, 0.00800411,
163.2, 3437.75, 0.00830742,
163.2, 3565.07, 0.00860801,
163.2, 3692.39, 0.00891023,
163.2, 3819.72, 0.00921186,
163.2, 3947.04, 0.00951331,
163.2, 4074.37, 0.00981144,
163.2, 4201.69, 0.0101119,
163.2, 4329.01, 0.0104118,
163.2, 4456.34, 0.0107121,
163.2, 4583.66, 0.0110093,
163.2, 4710.99, 0.0113084,
163.2, 4838.31, 0.0116072,
163.2, 4965.63, 0.0119054,
163.2, 5092.96, 0.0122004,
163.2, 5220.28, 0.0124972,
163.2, 5347.61, 0.0127933,
163.2, 5474.93, 0.0130866,
163.2, 5602.25, 0.0133817,
163.2, 5729.58, 0.013676,
163.2, 5856.9, 0.0139672,
163.2, 5984.23, 0.0142599,
163.2, 6111.55, 0.01455,
163.2, 6238.87, 0.0148416,
163.2, 6366.2, 0.0151324,
163.2, 6493.52, 0.0154201,
163.2, 6620.85, 0.0157091,
163.2, 6748.17, 0.0159956,
163.2, 6875.49, 0.0162829,
163.2, 7002.82, 0.0165676,
163.2, 7130.14, 0.0168537,
163.2, 7257.47, 0.0171374,
163.2, 7384.79, 0.0174221,
163.2, 7512.11, 0.0177046,
163.2, 7639.44, 0.0179877,
163.2, 7766.76, 0.0182726,
163.2, 7894.09, 0.0185539,
163.2, 8021.41, 0.0188378,
163.2, 8148.73, 0.019118,
163.2, 8276.06, 0.0193973,
163.2, 8403.38, 0.0196756,
163.2, 8530.7, 0.0199556,
163.2, 8658.03, 0.0202328,
163.2, 8785.35, 0.020508,
163.2, 8912.68, 0.0207832,
163.2, 9040, 0.0210573,
163.2, 9167.32, 0.0213313,
163.2, 9294.65, 0.0216033,
163.2, 9421.97, 0.0218751,
163.2, 9549.3, 0.0221458,
163.2, 9676.62, 0.0224155,
163.2, 9803.94, 0.022684,
163.2, 9931.27, 0.0229531,
163.2, 10058.6, 0.0232211,
163.2, 10185.9, 0.0234875,
163.2, 10313.2, 0.0237572,
163.2, 10440.6, 0.0240247,
163.2, 10567.9, 0.0242882,
163.2, 10695.2, 0.0245546,
163.2, 10822.5, 0.0248199,
163.2, 10949.9, 0.0250812,
163.2, 11077.2, 0.0253454,
163.2, 11204.5, 0.0256044,
163.2, 11331.8, 0.0258662,
163.2, 11459.2, 0.0261241,
163.2, 11586.5, 0.0263835,
163.2, 11713.8, 0.0266389,
163.2, 11841.1, 0.0268945,
163.2, 11968.5, 0.0271517,
163.2, 12095.8, 0.027406,
163.2, 12223.1, 0.0276592,
163.2, 12350.4, 0.0279112,
163.2, 12477.7, 0.0281635,
163.2, 12605.1, 0.0284127,
163.2, 12732.4, 0.0286622,
164, 127.324, 0.000320633,
164, 254.648, 0.000643185,
164, 381.972, 0.000963024,
164, 509.296, 0.00128283,
164, 636.62, 0.00160464,
164, 763.944, 0.00192375,
164, 891.268, 0.00224259,
164, 1018.59, 0.00256339,
164, 1145.92, 0.00288163,
164, 1273.24, 0.00320212,
164, 1400.56, 0.00351988,
164, 1527.89, 0.00384016,
164, 1655.21, 0.0041572,
164, 1782.54, 0.00447693,
164, 1909.86, 0.00479328,
164, 2037.18, 0.00510933,
164, 2164.51, 0.00542791,
164, 2291.83, 0.00574317,
164, 2419.16, 0.006061,
164, 2546.48, 0.00637539,
164, 2673.8, 0.0066923,
164, 2801.13, 0.00700589,
164, 2928.45, 0.0073218,
164, 3055.77, 0.00763458,
164, 3183.1, 0.00794941,
164, 3310.42, 0.00826113,
164, 3437.75, 0.00857503,
164, 3565.07, 0.00888561,
164, 3692.39, 0.00919855,
164, 3819.72, 0.00950792,
164, 3947.04, 0.0098196,
164, 4074.37, 0.010128,
164, 4201.69, 0.0104386,
164, 4329.01, 0.0107471,
164, 4456.34, 0.0110575,
164, 4583.66, 0.0113648,
164, 4710.99, 0.0116742,
164, 4838.31, 0.0119802,
164, 4965.63, 0.0122856,
164, 5092.96, 0.0125937,
164, 5220.28, 0.0128982,
164, 5347.61, 0.013205,
164, 5474.93, 0.013508,
164, 5602.25, 0.0138102,
164, 5729.58, 0.0141153,
164, 5856.9, 0.0144165,
164, 5984.23, 0.0147199,
164, 6111.55, 0.0150194,
164, 6238.87, 0.0153181,
164, 6366.2, 0.0156195,
164, 6493.52, 0.0159172,
164, 6620.85, 0.0162139,
164, 6748.17, 0.0165097,
164, 6875.49, 0.0168081,
164, 7002.82, 0.017102,
164, 7130.14, 0.0173957,
164, 7257.47, 0.0176885,
164, 7384.79, 0.0179803,
164, 7512.11, 0.0182739,
164, 7639.44, 0.018566,
164, 7766.76, 0.0188583,
164, 7894.09, 0.0191539,
164, 8021.41, 0.0194443,
164, 8148.73, 0.0197337,
164, 8276.06, 0.020021,
164, 8403.38, 0.0203096,
164, 8530.7, 0.0205972,
164, 8658.03, 0.0208836,
164, 8785.35, 0.0211701,
164, 8912.68, 0.0214554,
164, 9040, 0.0217397,
164, 9167.32, 0.0220206,
164, 9294.65, 0.0223025,
164, 9421.97, 0.0225844,
164, 9549.3, 0.0228651,
164, 9676.62, 0.0231426,
164, 9803.94, 0.023421,
164, 9931.27, 0.0236965,
164, 10058.6, 0.0239746,
164, 10185.9, 0.0242516,
164, 10313.2, 0.0245302,
164, 10440.6, 0.0248052,
164, 10567.9, 0.0250828,
164, 10695.2, 0.0253553,
164, 10822.5, 0.0256281,
164, 10949.9, 0.0258997,
164, 11077.2, 0.0261737,
164, 11204.5, 0.0264428,
164, 11331.8, 0.026712,
164, 11459.2, 0.0269799,
164, 11586.5, 0.0272466,
164, 11713.8, 0.0275119,
164, 11841.1, 0.0277783,
164, 11968.5, 0.0280435,
164, 12095.8, 0.0283073,
164, 12223.1, 0.0285698,
164, 12350.4, 0.0288284,
164, 12477.7, 0.0290899,
164, 12605.1, 0.0293499,
164, 12732.4, 0.0296062,
164.8, 127.324, 0.0003315,
164.8, 254.648, 0.000662739,
164.8, 381.972, 0.000993777,
164.8, 509.296, 0.00132456,
164.8, 636.62, 0.00165794,
164.8, 763.944, 0.00198805,
164.8, 891.268, 0.00231783,
164.8, 1018.59, 0.00264727,
164.8, 1145.92, 0.00297661,
164.8, 1273.24, 0.00330574,
164.8, 1400.56, 0.00363769,
164.8, 1527.89, 0.00396611,
164.8, 1655.21, 0.00429431,
164.8, 1782.54, 0.00462209,
164.8, 1909.86, 0.00494951,
164.8, 2037.18, 0.00527958,
164.8, 2164.51, 0.00560618,
164.8, 2291.83, 0.00593241,
164.8, 2419.16, 0.00625823,
164.8, 2546.48, 0.00658647,
164.8, 2673.8, 0.00691156,
164.8, 2801.13, 0.00723592,
164.8, 2928.45, 0.00756038,
164.8, 3055.77, 0.00788689,
164.8, 3183.1, 0.00821001,
164.8, 3310.42, 0.00853268,
164.8, 3437.75, 0.00885472,
164.8, 3565.07, 0.009179,
164.8, 3692.39, 0.00950022,
164.8, 3819.72, 0.00982077,
164.8, 3947.04, 0.0101406,
164.8, 4074.37, 0.0104628,
164.8, 4201.69, 0.010783,
164.8, 4329.01, 0.0111025,
164.8, 4456.34, 0.0114214,
164.8, 4583.66, 0.0117419,
164.8, 4710.99, 0.0120599,
164.8, 4838.31, 0.0123771,
164.8, 4965.63, 0.0126932,
164.8, 5092.96, 0.0130095,
164.8, 5220.28, 0.0133267,
164.8, 5347.61, 0.0136416,
164.8, 5474.93, 0.0139559,
164.8, 5602.25, 0.0142694,
164.8, 5729.58, 0.0145821,
164.8, 5856.9, 0.0148938,
164.8, 5984.23, 0.0152055,
164.8, 6111.55, 0.0155163,
164.8, 6238.87, 0.0158262,
164.8, 6366.2, 0.0161351,
164.8, 6493.52, 0.016444,
164.8, 6620.85, 0.0167519,
164.8, 6748.17, 0.0170588,
164.8, 6875.49, 0.0173647,
164.8, 7002.82, 0.0176695,
164.8, 7130.14, 0.0179743,
164.8, 7257.47, 0.018278,
164.8, 7384.79, 0.0185821,
164.8, 7512.11, 0.0188861,
164.8, 7639.44, 0.0191874,
164.8, 7766.76, 0.0194896,
164.8, 7894.09, 0.0197922,
164.8, 8021.41, 0.0200948,
164.8, 8148.73, 0.0203924,
164.8, 8276.06, 0.0206916,
164.8, 8403.38, 0.020991,
164.8, 8530.7, 0.0212865,
164.8, 8658.03, 0.0215836,
164.8, 8785.35, 0.021878,
164.8, 8912.68, 0.0221741,
164.8, 9040, 0.022465,
164.8, 9167.32, 0.0227599,
164.8, 9294.65, 0.0230497,
164.8, 9421.97, 0.0233409,
164.8, 9549.3, 0.0236295,
164.8, 9676.62, 0.0239172,
164.8, 9803.94, 0.0242069,
164.8, 9931.27, 0.024494,
164.8, 10058.6, 0.0247792,
164.8, 10185.9, 0.0250667,
164.8, 10313.2, 0.0253531,
164.8, 10440.6, 0.0256382,
164.8, 10567.9, 0.0259236,
164.8, 10695.2, 0.0262077,
164.8, 10822.5, 0.0264906,
164.8, 10949.9, 0.0267722,
164.8, 11077.2, 0.0270525,
164.8, 11204.5, 0.0273331,
164.8, 11331.8, 0.0276108,
164.8, 11459.2, 0.0278867,
164.8, 11586.5, 0.028166,
164.8, 11713.8, 0.0284422,
164.8, 11841.1, 0.0287158,
164.8, 11968.5, 0.028991,
164.8, 12095.8, 0.0292619,
164.8, 12223.1, 0.0295343,
164.8, 12350.4, 0.0298023,
164.8, 12477.7, 0.0300708,
164.8, 12605.1, 0.0303379,
164.8, 12732.4, 0.0306064,
165.6, 127.324, 0.000343297,
165.6, 254.648, 0.000686351,
165.6, 381.972, 0.00102912,
165.6, 509.296, 0.00137157,
165.6, 636.62, 0.00171111,
165.6, 763.944, 0.00205289,
165.6, 891.268, 0.00239452,
165.6, 1018.59, 0.00273593,
165.6, 1145.92, 0.00307719,
165.6, 1273.24, 0.00341812,
165.6, 1400.56, 0.00375885,
165.6, 1527.89, 0.00409923,
165.6, 1655.21, 0.00443924,
165.6, 1782.54, 0.00477885,
165.6, 1909.86, 0.00511803,
165.6, 2037.18, 0.00545699,
165.6, 2164.51, 0.00579549,
165.6, 2291.83, 0.00613353,
165.6, 2419.16, 0.00647108,
165.6, 2546.48, 0.00680837,
165.6, 2673.8, 0.00714775,
165.6, 2801.13, 0.00748397,
165.6, 2928.45, 0.00781962,
165.6, 3055.77, 0.00815468,
165.6, 3183.1, 0.00848959,
165.6, 3310.42, 0.00882404,
165.6, 3437.75, 0.00915781,
165.6, 3565.07, 0.00949087,
165.6, 3692.39, 0.00982388,
165.6, 3819.72, 0.0101555,
165.6, 3947.04, 0.010487,
165.6, 4074.37, 0.0108189,
165.6, 4201.69, 0.0111508,
165.6, 4329.01, 0.0114815,
165.6, 4456.34, 0.0118121,
165.6, 4583.66, 0.0121419,
165.6, 4710.99, 0.012471,
165.6, 4838.31, 0.0127999,
165.6, 4965.63, 0.0131274,
165.6, 5092.96, 0.0134548,
165.6, 5220.28, 0.0137813,
165.6, 5347.61, 0.0141077,
165.6, 5474.93, 0.0144298,
165.6, 5602.25, 0.0147546,
165.6, 5729.58, 0.0150789,
165.6, 5856.9, 0.0154023,
165.6, 5984.23, 0.0157257,
165.6, 6111.55, 0.0160472,
165.6, 6238.87, 0.0163656,
165.6, 6366.2, 0.016686,
165.6, 6493.52, 0.0170065,
165.6, 6620.85, 0.0173249,
165.6, 6748.17, 0.0176404,
165.6, 6875.49, 0.0179577,
165.6, 7002.82, 0.018274,
165.6, 7130.14, 0.0185874,
165.6, 7257.47, 0.0189016,
165.6, 7384.79, 0.019218,
165.6, 7512.11, 0.0195304,
165.6, 7639.44, 0.0198466,
165.6, 7766.76, 0.0201575,
165.6, 7894.09, 0.0204715,
165.6, 8021.41, 0.0207817,
165.6, 8148.73, 0.0210932,
165.6, 8276.06, 0.0214026,
165.6, 8403.38, 0.0217107,
165.6, 8530.7, 0.0220201,
165.6, 8658.03, 0.0223258,
165.6, 8785.35, 0.0226302,
165.6, 8912.68, 0.0229349,
165.6, 9040, 0.0232408,
165.6, 9167.32, 0.0235429,
165.6, 9294.65, 0.023844,
165.6, 9421.97, 0.024146,
165.6, 9549.3, 0.0244447,
165.6, 9676.62, 0.0247439,
165.6, 9803.94, 0.0250417,
165.6, 9931.27, 0.0253401,
165.6, 10058.6, 0.0256384,
165.6, 10185.9, 0.0259326,
165.6, 10313.2, 0.0262318,
165.6, 10440.6, 0.0265278,
165.6, 10567.9, 0.0268224,
165.6, 10695.2, 0.0271149,
165.6, 10822.5, 0.0274087,
165.6, 10949.9, 0.0276991,
165.6, 11077.2, 0.0279931,
165.6, 11204.5, 0.0282828,
165.6, 11331.8, 0.0285738,
165.6, 11459.2, 0.0288605,
165.6, 11586.5, 0.0291458,
165.6, 11713.8, 0.0294345,
165.6, 11841.1, 0.0297167,
165.6, 11968.5, 0.0299997,
165.6, 12095.8, 0.0302834,
165.6, 12223.1, 0.0305634,
165.6, 12350.4, 0.0308451,
165.6, 12477.7, 0.0311252,
165.6, 12605.1, 0.0314036,
165.6, 12732.4, 0.0316804,
166.4, 127.324, 0.00035577,
166.4, 254.648, 0.000708304,
166.4, 381.972, 0.00106364,
166.4, 509.296, 0.00141824,
166.4, 636.62, 0.00177287,
166.4, 763.944, 0.00212448,
166.4, 891.268, 0.00247837,
