m, c, val,
160, 8658.03, 0.0137798,
160, 8785.35, 0.0139766,
160, 8912.68, 0.0141708,
160, 9040, 0.0143638,
160, 9167.32, 0.0145585,
160, 9294.65, 0.01475,
160, 9421.97, 0.0149428,
160, 9549.3, 0.0151354,
160, 9676.62, 0.0153272,
160, 9803.94, 0.0155186,
160, 9931.27, 0.0157094,
160, 10058.6, 0.0159035,
160, 10185.9, 0.0160927,
160, 10313.2, 0.0162842,
160, 10440.6, 0.0164752,
160, 10567.9, 0.0166656,
160, 10695.2, 0.0168551,
160, 10822.5, 0.0170441,
160, 10949.9, 0.0172348,
160, 11077.2, 0.0174248,
160, 11204.5, 0.0176118,
160, 11331.8, 0.0178002,
160, 11459.2, 0.0179899,
160, 11586.5, 0.0181747,
160, 11713.8, 0.0183628,
160, 11841.1, 0.0185481,
160, 11968.5, 0.0187348,
160, 12095.8, 0.0189212,
160, 12223.1, 0.0191068,
160, 12350.4, 0.0192894,
160, 12477.7, 0.0194734,
160, 12605.1, 0.0196589,
160, 12732.4, 0.0198412,
160.8, 127.324, 0.000214292,
160.8, 254.648, 0.000428739,
160.8, 381.972, 0.000642976,
160.8, 509.296, 0.000854442,
160.8, 636.62, 0.00106814,
160.8, 763.944, 0.00128277,
160.8, 891.268, 0.00149715,
160.8, 1018.59, 0.00171127,
160.8, 1145.92, 0.00192273,
160.8, 1273.24, 0.00213621,
160.8, 1400.56, 0.00235061,
160.8, 1527.89, 0.00256469,
160.8, 1655.21, 0.00277623,
160.8, 1782.54, 0.00298963,
160.8, 1909.86, 0.00320437,
160.8, 2037.18, 0.00341752,
160.8, 2164.51, 0.00362918,
160.8, 2291.83, 0.00384297,
160.8, 2419.16, 0.00405774,
160.8, 2546.48, 0.00426838,
160.8, 2673.8, 0.00448242,
160.8, 2801.13, 0.00469607,
160.8, 2928.45, 0.00490693,
160.8, 3055.77, 0.0051198,
160.8, 3183.1, 0.00533122,
160.8, 3310.42, 0.00554334,
160.8, 3437.75, 0.00575404,
160.8, 3565.07, 0.00596837,
160.8, 3692.39, 0.00617818,
160.8, 3819.72, 0.00639004,
160.8, 3947.04, 0.00660045,
160.8, 4074.37, 0.00681287,
160.8, 4201.69, 0.00702231,
160.8, 4329.01, 0.0072328,
160.8, 4456.34, 0.00744525,
160.8, 4583.66, 0.00765315,
160.8, 4710.99, 0.0078621,
160.8, 4838.31, 0.00807503,
160.8, 4965.63, 0.0082836,
160.8, 5092.96, 0.00849342,
160.8, 5220.28, 0.00870274,
160.8, 5347.61, 0.00891154,
160.8, 5474.93, 0.00912246,
160.8, 5602.25, 0.00933179,
160.8, 5729.58, 0.00953896,
160.8, 5856.9, 0.0097472,
160.8, 5984.23, 0.00995489,
160.8, 6111.55, 0.0101642,
160.8, 6238.87, 0.0103712,
160.8, 6366.2, 0.0105772,
160.8, 6493.52, 0.0107847,
160.8, 6620.85, 0.0109916,
160.8, 6748.17, 0.0111979,
160.8, 6875.49, 0.0114053,
160.8, 7002.82, 0.01161,
160.8, 7130.14, 0.0118161,
160.8, 7257.47, 0.0120216,
160.8, 7384.79, 0.0122245,
160.8, 7512.11, 0.012431,
160.8, 7639.44, 0.0126325,
160.8, 7766.76, 0.0128396,
160.8, 7894.09, 0.0130417,
160.8, 8021.41, 0.013243,
160.8, 8148.73, 0.0134479,
160.8, 8276.06, 0.0136488,
160.8, 8403.38, 0.0138511,
160.8, 8530.7, 0.0140547,
160.8, 8658.03, 0.0142583,
160.8, 8785.35, 0.0144609,
160.8, 8912.68, 0.0146628,
160.8, 9040, 0.0148639,
160.8, 9167.32, 0.0150643,
160.8, 9294.65, 0.015264,
160.8, 9421.97, 0.015465,
160.8, 9549.3, 0.0156608,
160.8, 9676.62, 0.0158627,
160.8, 9803.94, 0.016062,
160.8, 9931.27, 0.0162584,
160.8, 10058.6, 0.0164584,
160.8, 10185.9, 0.0166575,
160.8, 10313.2, 0.0168538,
160.8, 10440.6, 0.0170512,
160.8, 10567.9, 0.0172461,
160.8, 10695.2, 0.0174435,
160.8, 10822.5, 0.0176423,
160.8, 10949.9, 0.0178386,
160.8, 11077.2, 0.0180341,
160.8, 11204.5, 0.0182288,
160.8, 11331.8, 0.018425,
160.8, 11459.2, 0.018618,
160.8, 11586.5, 0.0188124,
160.8, 11713.8, 0.0190061,
160.8, 11841.1, 0.0192012,
160.8, 11968.5, 0.0193916,
160.8, 12095.8, 0.0195856,
160.8, 12223.1, 0.0197788,
160.8, 12350.4, 0.0199691,
160.8, 12477.7, 0.0201605,
160.8, 12605.1, 0.0203515,
160.8, 12732.4, 0.0205411,
161.6, 127.324, 0.000223077,
161.6, 254.648, 0.000442098,
161.6, 381.972, 0.000662386,
161.6, 509.296, 0.000884875,
161.6, 636.62, 0.00110456,
161.6, 763.944, 0.00132658,
161.6, 891.268, 0.00154697,
161.6, 1018.59, 0.00176975,
161.6, 1145.92, 0.00198952,
161.6, 1273.24, 0.00221173,
161.6, 1400.56, 0.00243083,
161.6, 1527.89, 0.00265108,
161.6, 1655.21, 0.00287359,
161.6, 1782.54, 0.00309306,
161.6, 1909.86, 0.00331238,
161.6, 2037.18, 0.00353521,
161.6, 2164.51, 0.00375546,
161.6, 2291.83, 0.003974,
161.6, 2419.16, 0.00419721,
161.6, 2546.48, 0.00441641,
161.6, 2673.8, 0.00463675,
161.6, 2801.13, 0.00485906,
161.6, 2928.45, 0.00507857,
161.6, 3055.77, 0.00529765,
161.6, 3183.1, 0.00551629,
161.6, 3310.42, 0.00573603,
161.6, 3437.75, 0.00595532,
161.6, 3565.07, 0.00617413,
161.6, 3692.39, 0.00639476,
161.6, 3819.72, 0.00661435,
161.6, 3947.04, 0.00683352,
161.6, 4074.37, 0.00705217,
161.6, 4201.69, 0.00727029,
161.6, 4329.01, 0.00748786,
161.6, 4456.34, 0.00770662,
161.6, 4583.66, 0.00792245,
161.6, 4710.99, 0.00814009,
161.6, 4838.31, 0.00835714,
161.6, 4965.63, 0.0085736,
161.6, 5092.96, 0.00879147,
161.6, 5220.28, 0.00900701,
161.6, 5347.61, 0.00922453,
161.6, 5474.93, 0.00944335,
161.6, 5602.25, 0.00965964,
161.6, 5729.58, 0.0098751,
161.6, 5856.9, 0.010092,
161.6, 5984.23, 0.0103062,
161.6, 6111.55, 0.0105238,
161.6, 6238.87, 0.0107367,
161.6, 6366.2, 0.0109534,
161.6, 6493.52, 0.0111672,
161.6, 6620.85, 0.0113803,
161.6, 6748.17, 0.011597,
161.6, 6875.49, 0.0118087,
161.6, 7002.82, 0.0120218,
161.6, 7130.14, 0.0122342,
161.6, 7257.47, 0.01245,
161.6, 7384.79, 0.0126609,
161.6, 7512.11, 0.0128736,
161.6, 7639.44, 0.0130855,
161.6, 7766.76, 0.0132967,
161.6, 7894.09, 0.0135093,
161.6, 8021.41, 0.0137189,
161.6, 8148.73, 0.0139278,
161.6, 8276.06, 0.014138,
161.6, 8403.38, 0.0143474,
161.6, 8530.7, 0.0145588,
161.6, 8658.03, 0.014766,
161.6, 8785.35, 0.0149769,
161.6, 8912.68, 0.0151848,
161.6, 9040, 0.0153941,
161.6, 9167.32, 0.0156027,
161.6, 9294.65, 0.0158104,
161.6, 9421.97, 0.0160174,
161.6, 9549.3, 0.0162235,
161.6, 9676.62, 0.0164338,
161.6, 9803.94, 0.0166387,
161.6, 9931.27, 0.0168453,
161.6, 10058.6, 0.0170509,
161.6, 10185.9, 0.0172557,
161.6, 10313.2, 0.0174597,
161.6, 10440.6, 0.0176627,
161.6, 10567.9, 0.0178674,
161.6, 10695.2, 0.0180692,
161.6, 10822.5, 0.0182726,
161.6, 10949.9, 0.0184754,
161.6, 11077.2, 0.0186785,
161.6, 11204.5, 0.0188808,
161.6, 11331.8, 0.0190826,
161.6, 11459.2, 0.0192857,
161.6, 11586.5, 0.0194884,
161.6, 11713.8, 0.0196882,
161.6, 11841.1, 0.0198917,
161.6, 11968.5, 0.0200923,
161.6, 12095.8, 0.0202921,
161.6, 12223.1, 0.0204909,
161.6, 12350.4, 0.0206888,
161.6, 12477.7, 0.0208883,
161.6, 12605.1, 0.0210872,
161.6, 12732.4, 0.0212809,
162.4, 127.324, 0.000228002,
162.4, 254.648, 0.000457554,
162.4, 381.972, 0.000685428,
162.4, 509.296, 0.000916876,
162.4, 636.62, 0.00114557,
162.4, 763.944, 0.00137396,
162.4, 891.268, 0.00160351,
162.4, 1018.59, 0.00183124,
162.4, 1145.92, 0.00206012,
162.4, 1273.24, 0.00228866,
162.4, 1400.56, 0.00251683,
162.4, 1527.89, 0.00274623,
162.4, 1655.21, 0.00297527,
162.4, 1782.54, 0.00320395,
162.4, 1909.86, 0.00343217,
162.4, 2037.18, 0.00365993,
162.4, 2164.51, 0.00388912,
162.4, 2291.83, 0.00411803,
162.4, 2419.16, 0.00434652,
162.4, 2546.48, 0.00457457,
162.4, 2673.8, 0.00480384,
162.4, 2801.13, 0.00503271,
162.4, 2928.45, 0.00525884,
162.4, 3055.77, 0.0054869,
162.4, 3183.1, 0.00571445,
162.4, 3310.42, 0.00594332,
162.4, 3437.75, 0.00617166,
162.4, 3565.07, 0.00639712,
162.4, 3692.39, 0.00662437,
162.4, 3819.72, 0.00685292,
162.4, 3947.04, 0.00707861,
162.4, 4074.37, 0.00730612,
162.4, 4201.69, 0.0075308,
162.4, 4329.01, 0.0077593,
162.4, 4456.34, 0.00798277,
162.4, 4583.66, 0.00821002,
162.4, 4710.99, 0.00843426,
162.4, 4838.31, 0.00866225,
162.4, 4965.63, 0.0088852,
162.4, 5092.96, 0.00911185,
162.4, 5220.28, 0.00933557,
162.4, 5347.61, 0.0095588,
162.4, 5474.93, 0.00978399,
162.4, 5602.25, 0.0100112,
162.4, 5729.58, 0.0102332,
162.4, 5856.9, 0.0104587,
162.4, 5984.23, 0.0106814,
162.4, 6111.55, 0.0109035,
162.4, 6238.87, 0.0111269,
162.4, 6366.2, 0.0113498,
162.4, 6493.52, 0.0115722,
162.4, 6620.85, 0.0117961,
162.4, 6748.17, 0.0120192,
162.4, 6875.49, 0.0122416,
162.4, 7002.82, 0.0124633,
162.4, 7130.14, 0.0126819,
162.4, 7257.47, 0.0129021,
162.4, 7384.79, 0.0131238,
162.4, 7512.11, 0.0133431,
162.4, 7639.44, 0.0135636,
162.4, 7766.76, 0.0137836,
162.4, 7894.09, 0.0140024,
162.4, 8021.41, 0.0142207,
162.4, 8148.73, 0.0144383,
162.4, 8276.06, 0.0146593,
162.4, 8403.38, 0.0148752,
162.4, 8530.7, 0.015093,
162.4, 8658.03, 0.01531,
162.4, 8785.35, 0.015526,
162.4, 8912.68, 0.0157414,
162.4, 9040, 0.0159569,
162.4, 9167.32, 0.016174,
162.4, 9294.65, 0.0163902,
162.4, 9421.97, 0.0166058,
162.4, 9549.3, 0.0168232,
162.4, 9676.62, 0.0170352,
162.4, 9803.94, 0.0172509,
162.4, 9931.27, 0.0174657,
162.4, 10058.6, 0.0176776,
162.4, 10185.9, 0.0178931,
162.4, 10313.2, 0.0181031,
162.4, 10440.6, 0.0183152,
162.4, 10567.9, 0.0185286,
162.4, 10695.2, 0.0187389,
162.4, 10822.5, 0.0189509,
162.4, 10949.9, 0.0191593,
162.4, 11077.2, 0.0193694,
162.4, 11204.5, 0.0195785,
162.4, 11331.8, 0.0197899,
162.4, 11459.2, 0.0199981,
162.4, 11586.5, 0.0202091,
162.4, 11713.8, 0.0204144,
162.4, 11841.1, 0.0206235,
162.4, 11968.5, 0.0208327,
162.4, 12095.8, 0.0210399,
162.4, 12223.1, 0.0212477,
162.4, 12350.4, 0.0214562,
162.4, 12477.7, 0.0216592,
162.4, 12605.1, 0.0218669,
162.4, 12732.4, 0.0220707,
163.2, 127.324, 0.000237313,
163.2, 254.648, 0.000474829,
163.2, 381.972, 0.000711085,
163.2, 509.296, 0.000947949,
163.2, 636.62, 0.00118608,
163.2, 763.944, 0.00142387,
163.2, 891.268, 0.0016631,
163.2, 1018.59, 0.00189754,
163.2, 1145.92, 0.00213598,
163.2, 1273.24, 0.00237399,
163.2, 1400.56, 0.002609,
163.2, 1527.89, 0.00284794,
163.2, 1655.21, 0.00308462,
163.2, 1782.54, 0.0033201,
163.2, 1909.86, 0.00355765,
163.2, 2037.18, 0.00379672,
163.2, 2164.51, 0.0040327,
163.2, 2291.83, 0.00426884,
163.2, 2419.16, 0.00450395,
163.2, 2546.48, 0.00474327,
163.2, 2673.8, 0.00497775,
163.2, 2801.13, 0.00521592,
163.2, 2928.45, 0.00545141,
163.2, 3055.77, 0.00569052,
163.2, 3183.1, 0.00592505,
163.2, 3310.42, 0.00616328,
163.2, 3437.75, 0.0063987,
163.2, 3565.07, 0.00663355,
163.2, 3692.39, 0.00687203,
163.2, 3819.72, 0.00710571,
163.2, 3947.04, 0.0073408,
163.2, 4074.37, 0.00757528,
163.2, 4201.69, 0.0078092,
163.2, 4329.01, 0.008047,
163.2, 4456.34, 0.00828188,
163.2, 4583.66, 0.00851609,
163.2, 4710.99, 0.00874964,
163.2, 4838.31, 0.00898465,
163.2, 4965.63, 0.00921898,
163.2, 5092.96, 0.0094526,
163.2, 5220.28, 0.00968573,
163.2, 5347.61, 0.00991818,
163.2, 5474.93, 0.0101499,
163.2, 5602.25, 0.0103832,
163.2, 5729.58, 0.0106157,
163.2, 5856.9, 0.0108482,
163.2, 5984.23, 0.0110799,
163.2, 6111.55, 0.0113132,
163.2, 6238.87, 0.0115462,
163.2, 6366.2, 0.011776,
163.2, 6493.52, 0.0120075,
163.2, 6620.85, 0.0122382,
163.2, 6748.17, 0.0124684,
163.2, 6875.49, 0.0126997,
163.2, 7002.82, 0.0129307,
163.2, 7130.14, 0.0131585,
163.2, 7257.47, 0.0133901,
163.2, 7384.79, 0.013619,
163.2, 7512.11, 0.013847,
163.2, 7639.44, 0.0140766,
163.2, 7766.76, 0.0143055,
163.2, 7894.09, 0.0145308,
163.2, 8021.41, 0.0147604,
163.2, 8148.73, 0.0149868,
163.2, 8276.06, 0.0152104,
163.2, 8403.38, 0.0154377,
163.2, 8530.7, 0.0156641,
163.2, 8658.03, 0.0158921,
163.2, 8785.35, 0.0161147,
163.2, 8912.68, 0.0163409,
163.2, 9040, 0.0165645,
163.2, 9167.32, 0.0167873,
163.2, 9294.65, 0.017011,
163.2, 9421.97, 0.017235,
163.2, 9549.3, 0.0174562,
163.2, 9676.62, 0.0176791,
163.2, 9803.94, 0.017903,
163.2, 9931.27, 0.018127,
163.2, 10058.6, 0.0183475,
163.2, 10185.9, 0.0185698,
163.2, 10313.2, 0.0187891,
163.2, 10440.6, 0.0190094,
163.2, 10567.9, 0.0192315,
163.2, 10695.2, 0.019448,
163.2, 10822.5, 0.0196684,
163.2, 10949.9, 0.019888,
163.2, 11077.2, 0.0201076,
163.2, 11204.5, 0.0203232,
163.2, 11331.8, 0.0205426,
163.2, 11459.2, 0.020759,
163.2, 11586.5, 0.0209747,
163.2, 11713.8, 0.0211895,
163.2, 11841.1, 0.0214033,
163.2, 11968.5, 0.021619,
163.2, 12095.8, 0.0218347,
163.2, 12223.1, 0.0220499,
163.2, 12350.4, 0.0222641,
163.2, 12477.7, 0.0224787,
163.2, 12605.1, 0.0226913,
163.2, 12732.4, 0.0229038,
164, 127.324, 0.000244816,
164, 254.648, 0.000491916,
164, 381.972, 0.000736458,
164, 509.296, 0.000984792,
164, 636.62, 0.00123037,
164, 763.944, 0.00147795,
164, 891.268, 0.00172275,
164, 1018.59, 0.00197146,
164, 1145.92, 0.00221536,
164, 1273.24, 0.00246075,
164, 1400.56, 0.00271009,
164, 1527.89, 0.00295455,
164, 1655.21, 0.00320055,
164, 1782.54, 0.00344835,
164, 1909.86, 0.00369329,
164, 2037.18, 0.00393993,
164, 2164.51, 0.00418393,
164, 2291.83, 0.00443163,
164, 2419.16, 0.00467662,
164, 2546.48, 0.00492325,
164, 2673.8, 0.00516705,
164, 2801.13, 0.00541277,
164, 2928.45, 0.00566004,
164, 3055.77, 0.0059047,
164, 3183.1, 0.00615106,
164, 3310.42, 0.0063946,
164, 3437.75, 0.00664193,
164, 3565.07, 0.00688642,
164, 3692.39, 0.00713248,
164, 3819.72, 0.00737566,
164, 3947.04, 0.00762262,
164, 4074.37, 0.00786686,
164, 4201.69, 0.00811043,
164, 4329.01, 0.00835347,
164, 4456.34, 0.00859795,
164, 4583.66, 0.00884406,
164, 4710.99, 0.00908495,
164, 4838.31, 0.00932956,
164, 4965.63, 0.00957352,
164, 5092.96, 0.00981473,
164, 5220.28, 0.0100598,
164, 5347.61, 0.0102994,
164, 5474.93, 0.0105408,
164, 5602.25, 0.0107834,
164, 5729.58, 0.0110256,
164, 5856.9, 0.0112644,
164, 5984.23, 0.0115073,
164, 6111.55, 0.0117473,
164, 6238.87, 0.0119891,
164, 6366.2, 0.0122283,
164, 6493.52, 0.0124691,
164, 6620.85, 0.0127092,
164, 6748.17, 0.0129483,
164, 6875.49, 0.0131895,
164, 7002.82, 0.0134273,
164, 7130.14, 0.0136668,
164, 7257.47, 0.0139032,
164, 7384.79, 0.0141436,
164, 7512.11, 0.014383,
164, 7639.44, 0.0146168,
164, 7766.76, 0.0148575,
164, 7894.09, 0.0150924,
164, 8021.41, 0.0153285,
164, 8148.73, 0.0155643,
164, 8276.06, 0.0157991,
164, 8403.38, 0.0160351,
164, 8530.7, 0.0162709,
164, 8658.03, 0.0165032,
164, 8785.35, 0.0167373,
164, 8912.68, 0.0169704,
164, 9040, 0.0172054,
164, 9167.32, 0.0174365,
164, 9294.65, 0.0176695,
164, 9421.97, 0.0178999,
164, 9549.3, 0.0181314,
164, 9676.62, 0.0183647,
164, 9803.94, 0.0185923,
164, 9931.27, 0.0188235,
164, 10058.6, 0.0190528,
164, 10185.9, 0.0192837,
164, 10313.2, 0.0195147,
164, 10440.6, 0.0197418,
164, 10567.9, 0.0199707,
164, 10695.2, 0.0201987,
164, 10822.5, 0.0204284,
164, 10949.9, 0.0206545,
164, 11077.2, 0.0208827,
164, 11204.5, 0.0211097,
164, 11331.8, 0.0213357,
164, 11459.2, 0.0215588,
164, 11586.5, 0.0217856,
164, 11713.8, 0.02201,
164, 11841.1, 0.0222351,
164, 11968.5, 0.0224573,
164, 12095.8, 0.0226785,
164, 12223.1, 0.0229016,
164, 12350.4, 0.0231253,
164, 12477.7, 0.0233466,
164, 12605.1, 0.0235668,
164, 12732.4, 0.0237844,
164.8, 127.324, 0.000254897,
164.8, 254.648, 0.000510046,
164.8, 381.972, 0.000764809,
164.8, 509.296, 0.00102353,
164.8, 636.62, 0.00127944,
164.8, 763.944, 0.00153492,
164.8, 891.268, 0.00178994,
164.8, 1018.59, 0.00204662,
164.8, 1145.92, 0.00230283,
164.8, 1273.24, 0.00255853,
164.8, 1400.56, 0.00281371,
164.8, 1527.89, 0.00307053,
164.8, 1655.21, 0.00332464,
164.8, 1782.54, 0.00358035,
164.8, 1909.86, 0.00383774,
164.8, 2037.18, 0.00409237,
164.8, 2164.51, 0.0043487,
164.8, 2291.83, 0.00460442,
164.8, 2419.16, 0.00485942,
164.8, 2546.48, 0.00511387,
164.8, 2673.8, 0.00536997,
164.8, 2801.13, 0.00562541,
164.8, 2928.45, 0.00588275,
164.8, 3055.77, 0.00613455,
164.8, 3183.1, 0.00639072,
164.8, 3310.42, 0.0066465,
164.8, 3437.75, 0.00689912,
164.8, 3565.07, 0.00715588,
164.8, 3692.39, 0.00740949,
164.8, 3819.72, 0.00766509,
164.8, 3947.04, 0.00791749,
164.8, 4074.37, 0.00817414,
164.8, 4201.69, 0.00842762,
164.8, 4329.01, 0.00868061,
164.8, 4456.34, 0.00893481,
164.8, 4583.66, 0.0091887,
164.8, 4710.99, 0.00943956,
164.8, 4838.31, 0.00969216,
164.8, 4965.63, 0.00994848,
164.8, 5092.96, 0.0101994,
164.8, 5220.28, 0.0104521,
164.8, 5347.61, 0.010704,
164.8, 5474.93, 0.0109576,
164.8, 5602.25, 0.011208,
164.8, 5729.58, 0.0114602,
164.8, 5856.9, 0.0117095,
164.8, 5984.23, 0.0119599,
164.8, 6111.55, 0.0122094,
164.8, 6238.87, 0.0124606,
164.8, 6366.2, 0.0127092,
164.8, 6493.52, 0.0129589,
164.8, 6620.85, 0.0132085,
164.8, 6748.17, 0.0134563,
164.8, 6875.49, 0.0137046,
164.8, 7002.82, 0.0139543,
164.8, 7130.14, 0.0142038,
164.8, 7257.47, 0.01445,
164.8, 7384.79, 0.0146999,
164.8, 7512.11, 0.0149469,
164.8, 7639.44, 0.0151957,
164.8, 7766.76, 0.0154407,
164.8, 7894.09, 0.0156877,
164.8, 8021.41, 0.0159339,
164.8, 8148.73, 0.0161792,
164.8, 8276.06, 0.0164263,
164.8, 8403.38, 0.0166675,
164.8, 8530.7, 0.0169126,
164.8, 8658.03, 0.0171567,
164.8, 8785.35, 0.0174011,
164.8, 8912.68, 0.0176434,
164.8, 9040, 0.0178857,
164.8, 9167.32, 0.0181269,
164.8, 9294.65, 0.0183689,
164.8, 9421.97, 0.0186112,
164.8, 9549.3, 0.0188526,
164.8, 9676.62, 0.0190898,
164.8, 9803.94, 0.0193321,
164.8, 9931.27, 0.0195702,
164.8, 10058.6, 0.0198102,
164.8, 10185.9, 0.0200464,
164.8, 10313.2, 0.0202831,
164.8, 10440.6, 0.0205233,
164.8, 10567.9, 0.0207591,
164.8, 10695.2, 0.0209956,
164.8, 10822.5, 0.021234,
164.8, 10949.9, 0.02147,
164.8, 11077.2, 0.0217048,
164.8, 11204.5, 0.0219384,
164.8, 11331.8, 0.0221741,
164.8, 11459.2, 0.0224085,
164.8, 11586.5, 0.0226423,
164.8, 11713.8, 0.0228749,
164.8, 11841.1, 0.0231095,
164.8, 11968.5, 0.0233428,
164.8, 12095.8, 0.0235704,
164.8, 12223.1, 0.023805,
164.8, 12350.4, 0.0240338,
164.8, 12477.7, 0.0242661,
164.8, 12605.1, 0.0244925,
164.8, 12732.4, 0.0247209,
165.6, 127.324, 0.000265579,
165.6, 254.648, 0.000531435,
165.6, 381.972, 0.000798982,
165.6, 509.296, 0.00106155,
165.6, 636.62, 0.00132814,
165.6, 763.944, 0.00159426,
165.6, 891.268, 0.00186213,
165.6, 1018.59, 0.00212499,
165.6, 1145.92, 0.00239186,
165.6, 1273.24, 0.00266043,
165.6, 1400.56, 0.00292619,
165.6, 1527.89, 0.00319141,
165.6, 1655.21, 0.00345833,
165.6, 1782.54, 0.00372473,
165.6, 1909.86, 0.0039906,
165.6, 2037.18, 0.00425812,
165.6, 2164.51, 0.00452276,
165.6, 2291.83, 0.00478898,
165.6, 2419.16, 0.00505232,
165.6, 2546.48, 0.00531965,
165.6, 2673.8, 0.00558414,
165.6, 2801.13, 0.00585269,
165.6, 2928.45, 0.00611576,
165.6, 3055.77, 0.00638062,
165.6, 3183.1, 0.00664474,
165.6, 3310.42, 0.00691284,
165.6, 3437.75, 0.00717556,
165.6, 3565.07, 0.00744014,
165.6, 3692.39, 0.00770424,
165.6, 3819.72, 0.00797046,
165.6, 3947.04, 0.00823777,
165.6, 4074.37, 0.00850242,
165.6, 4201.69, 0.00876648,
165.6, 4329.01, 0.00902973,
165.6, 4456.34, 0.00929295,
165.6, 4583.66, 0.0095572,
165.6, 4710.99, 0.0098206,
165.6, 4838.31, 0.0100831,
165.6, 4965.63, 0.0103476,
165.6, 5092.96, 0.0106094,
165.6, 5220.28, 0.0108723,
165.6, 5347.61, 0.0111369,
165.6, 5474.93, 0.0113961,
165.6, 5602.25, 0.0116589,
165.6, 5729.58, 0.011919,
165.6, 5856.9, 0.0121831,
165.6, 5984.23, 0.0124444,
165.6, 6111.55, 0.0127047,
165.6, 6238.87, 0.0129658,
165.6, 6366.2, 0.0132241,
165.6, 6493.52, 0.0134844,
165.6, 6620.85, 0.013744,
165.6, 6748.17, 0.0140024,
165.6, 6875.49, 0.0142598,
165.6, 7002.82, 0.0145192,
165.6, 7130.14, 0.0147774,
165.6, 7257.47, 0.0150349,
165.6, 7384.79, 0.0152897,
165.6, 7512.11, 0.0155485,
165.6, 7639.44, 0.0158069,
165.6, 7766.76, 0.0160624,
165.6, 7894.09, 0.0163188,
165.6, 8021.41, 0.0165756,
165.6, 8148.73, 0.0168283,
165.6, 8276.06, 0.0170847,
165.6, 8403.38, 0.0173413,
165.6, 8530.7, 0.0175937,
165.6, 8658.03, 0.0178485,
165.6, 8785.35, 0.0181021,
165.6, 8912.68, 0.0183547,
165.6, 9040, 0.0186061,
165.6, 9167.32, 0.0188594,
165.6, 9294.65, 0.019112,
165.6, 9421.97, 0.0193617,
165.6, 9549.3, 0.019612,
165.6, 9676.62, 0.0198594,
165.6, 9803.94, 0.0201105,
165.6, 9931.27, 0.020359,
165.6, 10058.6, 0.0206064,
165.6, 10185.9, 0.0208576,
165.6, 10313.2, 0.0211026,
165.6, 10440.6, 0.0213497,
165.6, 10567.9, 0.0215958,
165.6, 10695.2, 0.0218408,
165.6, 10822.5, 0.0220879,
165.6, 10949.9, 0.0223288,
165.6, 11077.2, 0.0225735,
165.6, 11204.5, 0.0228205,
165.6, 11331.8, 0.0230614,
165.6, 11459.2, 0.023306,
165.6, 11586.5, 0.0235453,
165.6, 11713.8, 0.0237873,
165.6, 11841.1, 0.0240286,
165.6, 11968.5, 0.0242719,
165.6, 12095.8, 0.0245108,
165.6, 12223.1, 0.0247517,
165.6, 12350.4, 0.0249915,
165.6, 12477.7, 0.0252304,
165.6, 12605.1, 0.0254663,
165.6, 12732.4, 0.0257061,
166.4, 127.324, 0.000276806,
166.4, 254.648, 0.000553839,
166.4, 381.972, 0.00083011,
166.4, 509.296, 0.00110619,
166.4, 636.62, 0.00138377,
166.4, 763.944, 0.00165875,
